t,Regime,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Kiln_solid_out,Material_acc,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Fuel_rate,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Damper_position,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,LSF,C3A,C4AF,C2S,C3S,dC2S,dC3S,dC3A,dC4AF,dCaO_calcination,Mass_Balance_Error,kiln_rpm,Residence,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,dFuel_rate,Normalized_Energy_Index,Global_Energy_Closure,Energy_error
38.5,R6_STEADY_CLINKERIZATION,0.85106,0.05665,0.09229,104.77023,27.91146,29.70303,24.8412,58717.7529,419079.38305,1387.08847,5.36797,838.73136,716.88765,1380.74283,1192.9201,1635.3911,1051.04964,382.29449,127.60593,3.00446,567.98078,-257.54541,-373.00459,1.2,44.15525,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.221,81.61735,0.0,0.0,0.0,0.0,0.0,0.0,-291.62959,2.3566,63.78011,85721.01676,60867.80461,3726.1794,57104.74609,36.87912,9508.98878,15000.0,0.89,328.87661,0.0,3450.76046,21163.91187,24.68929
38.66667,R6_STEADY_CLINKERIZATION,0.85089,0.05674,0.09237,104.96716,28.00567,29.80239,24.92505,58768.10993,419867.15484,1388.84912,5.37478,837.84254,715.46071,1381.32004,1191.82557,1635.43709,1050.91697,382.2492,127.59267,3.00399,568.74417,-257.67198,-373.27841,1.2,44.08113,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.221,81.61735,0.0,0.0,0.0,0.0,0.0,0.0,-291.62962,2.35724,63.77837,85836.5488,60886.87607,3738.75715,57111.17048,36.94844,9521.31169,15000.0,0.89,329.45551,0.0,3443.78675,21247.86402,24.75387
38.83333,R6_STEADY_CLINKERIZATION,0.85072,0.05683,0.09245,105.16393,28.09996,29.90184,25.00896,58818.39707,420654.23505,1390.60711,5.38155,836.87434,714.14983,1381.87591,1191.34953,1635.48275,1050.78416,382.20364,127.5794,3.00354,569.50333,-257.79715,-373.54996,1.2,44.0075,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.221,81.61735,0.0,0.0,0.0,0.0,0.0,0.0,-291.62964,2.35788,63.77666,85951.58576,60905.91109,3751.34429,57117.5491,37.0177,9533.57607,15000.0,0.89,330.0314,0.0,3436.83141,21331.34808,24.81786
39.0,R6_STEADY_CLINKERIZATION,0.85055,0.05692,0.09253,105.36051,28.19431,30.00137,25.09294,58868.61442,421440.57849,1392.36243,5.38828,835.88749,712.91557,1382.41827,1191.18829,1635.52809,1050.65122,382.15788,127.56611,3.00309,570.25828,-257.92093,-373.81925,1.2,43.93436,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22101,81.61735,0.0,0.0,0.0,0.0,0.0,0.0,-291.62967,2.35851,63.77497,86066.12985,60924.9099,3763.94076,57123.88224,37.0869,9545.7822,15000.0,0.89,330.60427,0.0,3429.89444,21414.3661,24.88129
39.16667,R6_STEADY_CLINKERIZATION,0.85039,0.05701,0.09261,105.5569,28.28874,30.10098,25.17698,58918.76207,422226.14009,1394.1151,5.39499,834.91051,711.73777,1382.95111,1191.18622,1635.57309,1050.51813,382.11193,127.55281,3.00265,571.00905,-258.04335,-374.08631,1.2,43.86171,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22101,81.61736,0.0,0.0,0.0,0.0,0.0,0.0,-291.6297,2.35913,63.77331,86180.1833,60943.8727,3776.54652,57130.17015,37.15603,9557.93035,15000.0,0.89,331.17415,0.0,3422.97584,21496.92011,24.94416
39.33333,R6_STEADY_CLINKERIZATION,0.85022,0.0571,0.09268,105.75307,28.38323,30.20067,25.26108,58968.84011,423010.87501,1395.86512,5.40167,833.95636,710.60574,1383.4765,1191.2636,1635.61777,1050.38492,382.06582,127.5395,3.00221,571.75566,-258.16442,-374.35115,1.2,43.78954,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22101,81.61736,0.0,0.0,0.0,0.0,0.0,0.0,-291.62973,2.35974,63.77167,86293.7483,60962.79971,3789.16151,57136.41311,37.22508,9570.02078,15000.0,0.89,331.74106,0.0,3416.07562,21579.01216,25.00646
39.5,R6_STEADY_CLINKERIZATION,0.85005,0.05719,0.09276,105.94904,28.4778,30.30044,25.34524,59018.84865,423794.73858,1397.61248,5.40831,833.03043,709.5134,1383.99551,1191.37955,1635.66213,1050.25157,382.01958,127.52617,3.00178,572.49813,-258.28415,-374.6138,1.2,43.71785,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22102,81.61736,0.0,0.0,0.0,0.0,0.0,0.0,-291.62975,2.36034,63.77006,86406.82704,60981.69114,3801.78568,57142.6114,37.29406,9582.05377,15000.0,0.89,332.305,0.0,3409.19377,21660.64428,25.06821
39.66667,R6_STEADY_CLINKERIZATION,0.84988,0.05728,0.09284,106.14477,28.57243,30.40028,25.42946,59068.78779,424577.68632,1399.3572,5.41492,832.13454,708.45695,1384.5087,1191.51312,1635.70616,1050.11809,381.97323,127.51283,3.00135,573.23647,-258.40255,-374.87426,1.2,43.64663,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22102,81.61737,0.0,0.0,0.0,0.0,0.0,0.0,-291.62978,2.36093,63.76847,86519.42171,61000.54719,3814.41897,57148.76526,37.36296,9594.02958,15000.0,0.89,332.86599,0.0,3402.3303,21741.8185,25.12941
39.83333,R6_STEADY_CLINKERIZATION,0.84971,0.05737,0.09292,106.34026,28.66713,30.50021,25.51374,59118.65761,425359.67398,1401.09928,5.4215,831.26877,707.43376,1385.01637,1191.65355,1635.74988,1049.98448,381.92677,127.49948,3.00094,573.97071,-258.51965,-375.13257,1.2,43.57589,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22102,81.61737,0.0,0.0,0.0,0.0,0.0,0.0,-291.62981,2.36152,63.76691,86631.53448,61019.36807,3827.06132,57154.87498,37.43177,9605.94847,15000.0,0.89,333.42404,0.0,3395.48522,21822.53685,25.19006
40.0,R6_STEADY_CLINKERIZATION,0.84955,0.05745,0.093,106.5355,28.76189,30.60022,25.59808,59168.45821,426140.65752,1402.83872,5.42805,830.43241,706.4418,1385.51868,1191.79534,1635.79328,1049.85075,381.88022,127.48611,3.00052,574.70088,-258.63546,-375.38873,1.2,43.50562,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22102,81.61737,0.0,0.0,0.0,0.0,0.0,0.0,-291.62984,2.36209,63.76537,86743.1675,61038.15397,3839.71267,57160.9408,37.5005,9617.81071,15000.0,0.89,333.97917,0.0,3388.65854,21902.80135,25.25017
40.16667,R6_STEADY_CLINKERIZATION,0.84938,0.05754,0.09308,106.73048,28.85673,30.7003,25.68249,59218.1897,426920.59313,1404.57553,5.43457,829.62441,705.47936,1386.01571,1191.93567,1635.83636,1049.7169,381.8336,127.47274,3.00012,575.42699,-258.74998,-375.64276,1.2,43.43582,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22103,81.61738,0.0,0.0,0.0,0.0,0.0,0.0,-291.62986,2.36266,63.76386,86854.32293,61056.90509,3852.37296,57166.96301,37.56913,9629.61657,15000.0,0.89,334.5314,0.0,3381.85025,21982.61401,25.30975
40.33333,R6_STEADY_CLINKERIZATION,0.84921,0.05763,0.09316,106.92519,28.95163,30.80046,25.76695,59267.85216,427699.43726,1406.3097,5.44105,828.84358,704.54494,1386.50754,1192.0731,1635.87913,1049.58292,381.7869,127.45935,2.99972,576.14906,-258.86324,-375.89469,1.2,43.36648,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22103,81.61738,0.0,0.0,0.0,0.0,0.0,0.0,-291.62989,2.36321,63.76237,86965.0029,61075.62162,3865.04211,57172.94184,37.63767,9641.3663,15000.0,0.89,335.08073,0.0,3375.06036,22061.97684,25.3688
40.5,R6_STEADY_CLINKERIZATION,0.84905,0.05772,0.09323,107.11961,29.04659,30.9007,25.85147,59317.4457,428477.14659,1408.04126,5.44751,828.08871,703.63716,1386.99419,1192.20691,1635.92159,1049.44882,381.74014,127.44594,2.99932,576.86711,-258.97525,-376.14452,1.2,43.2976,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22103,81.61738,0.0,0.0,0.0,0.0,0.0,0.0,-291.62992,2.36376,63.7609,87075.20956,61094.30373,3877.72007,57178.87757,37.7061,9653.06018,15000.0,0.89,335.62717,0.0,3368.28889,22140.89186,25.42732
40.66667,R6_STEADY_CLINKERIZATION,0.84888,0.05781,0.09331,107.31374,29.14162,31.00101,25.93604,59366.9704,429253.67805,1409.77019,5.45393,827.35859,702.75473,1387.4757,1192.33674,1635.96374,1049.3146,381.69332,127.43253,2.99894,577.58117,-259.08602,-376.39228,1.2,43.22917,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22104,81.61738,0.0,0.0,0.0,0.0,0.0,0.0,-291.62995,2.3643,63.75945,87184.945,61112.95162,3890.40675,57184.77044,37.77444,9664.69845,15000.0,0.89,336.17076,0.0,3361.53585,22219.36106,25.48532
40.83333,R6_STEADY_CLINKERIZATION,0.84872,0.0579,0.09339,107.50756,29.23672,31.10139,26.02068,59416.42637,430028.98887,1411.4965,5.46033,826.65206,701.89645,1387.9521,1192.46243,1636.00558,1049.18027,381.64644,127.4191,2.99855,578.29126,-259.19556,-376.63799,1.2,43.16121,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22104,81.61739,0.0,0.0,0.0,0.0,0.0,0.0,-291.62997,2.36484,63.75803,87294.21135,61131.56547,3903.10209,57190.62072,37.84266,9676.28137,15000.0,0.89,336.71148,0.0,3354.80123,22297.38646,25.5428
41.0,R6_STEADY_CLINKERIZATION,0.84855,0.05798,0.09347,107.70107,29.33188,31.20185,26.10537,59465.81369,430803.03653,1413.2202,5.46669,825.96801,701.06118,1388.4234,1192.58391,1636.04711,1049.04583,381.5995,127.40567,2.99818,578.99739,-259.3039,-376.88166,1.2,43.09369,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22104,81.61739,0.0,0.0,0.0,0.0,0.0,0.0,-291.63,2.36536,63.75663,87403.01071,61150.14544,3915.80601,57196.42865,37.91078,9687.80921,15000.0,0.89,337.24937,0.0,3348.08506,22374.97003,25.59977
41.16667,R6_STEADY_CLINKERIZATION,0.84839,0.05807,0.09354,107.89425,29.4271,31.30239,26.19012,59515.13247,431575.77881,1414.94129,5.47303,825.30538,700.24784,1388.88964,1192.70117,1636.08834,1048.91127,381.55252,127.39222,2.99781,579.69959,-259.41103,-377.1233,1.2,43.02662,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22105,81.61739,0.0,0.0,0.0,0.0,0.0,0.0,-291.63003,2.36588,63.75525,87511.34515,61168.69171,3928.51844,57202.19449,37.97878,9699.28222,15000.0,0.89,337.78444,0.0,3341.38734,22452.11378,25.65623
41.33333,R6_STEADY_CLINKERIZATION,0.84822,0.05816,0.09362,108.08709,29.52239,31.40299,26.27493,59564.3828,432347.17378,1416.65977,5.47933,824.66315,699.45542,1389.35082,1192.8142,1636.12927,1048.77661,381.50549,127.37876,2.99744,580.39787,-259.51699,-377.36294,1.2,42.96,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22105,81.6174,0.0,0.0,0.0,0.0,0.0,0.0,-291.63006,2.36639,63.75389,87619.21677,61187.20445,3941.2393,57207.91849,38.04666,9710.70066,15000.0,0.89,338.31669,0.0,3334.70808,22528.81968,25.71219
41.5,R6_STEADY_CLINKERIZATION,0.84806,0.05824,0.0937,108.27959,29.61774,31.50367,26.35979,59613.56477,433117.17981,1418.37565,5.4856,824.04037,698.68294,1389.80698,1192.92304,1636.1699,1048.64184,381.45842,127.36529,2.99708,581.09226,-259.62177,-377.60059,1.2,42.89382,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22105,81.6174,0.0,0.0,0.0,0.0,0.0,0.0,-291.63008,2.36689,63.75255,87726.62763,61205.68381,3953.9685,57213.6009,38.11441,9722.06477,15000.0,0.89,338.84614,0.0,3328.04729,22605.08973,25.76765
41.66667,R6_STEADY_CLINKERIZATION,0.84789,0.05833,0.09378,108.47173,29.71315,31.60442,26.44471,59662.67849,433885.75559,1420.08894,5.49185,823.43613,697.92948,1390.25814,1193.02771,1636.21023,1048.50696,381.4113,127.35181,2.99673,581.78278,-259.7254,-377.83627,1.2,42.82808,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22105,81.6174,0.0,0.0,0.0,0.0,0.0,0.0,-291.63011,2.36738,63.75124,87833.57979,61224.12998,3966.70596,57219.24197,38.18205,9733.37482,15000.0,0.89,339.3728,0.0,3321.40499,22680.9259,25.82261
41.83333,R6_STEADY_CLINKERIZATION,0.84773,0.05842,0.09385,108.6635,29.80863,31.70525,26.52968,59711.72403,434652.86014,1421.79963,5.49806,822.84955,697.19418,1390.70432,1193.12825,1636.25026,1048.37199,381.36415,127.33832,2.99638,582.46944,-259.82788,-378.06999,1.2,42.76278,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22106,81.61741,0.0,0.0,0.0,0.0,0.0,0.0,-291.63014,2.36787,63.74994,87940.0753,61242.54309,3979.4516,57224.84193,38.24955,9744.63105,15000.0,0.89,339.89669,0.0,3314.78118,22756.33016,25.87709
42.0,R6_STEADY_CLINKERIZATION,0.84757,0.0585,0.09393,108.85489,29.90416,31.80614,26.6147,59760.70151,435418.45278,1423.50773,5.50425,822.27982,696.4762,1391.14554,1193.2247,1636.28999,1048.23691,381.31695,127.32482,2.99604,583.15227,-259.92923,-378.30177,1.2,42.69791,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22106,81.61741,0.0,0.0,0.0,0.0,0.0,0.0,-291.63017,2.36835,63.74866,88046.1162,61260.9233,3992.20534,57230.40104,38.31692,9755.83372,15000.0,0.89,340.41782,0.0,3308.17589,22831.30448,25.93108
42.16667,R6_STEADY_CLINKERIZATION,0.8474,0.05859,0.09401,109.0459,29.99975,31.9071,26.69978,59809.611,436182.49319,1425.21324,5.5104,821.72616,695.77477,1391.58183,1193.31709,1636.32944,1048.10173,381.26972,127.31131,2.9957,583.83128,-260.02946,-378.53163,1.2,42.63347,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22106,81.61741,0.0,0.0,0.0,0.0,0.0,0.0,-291.63019,2.36882,63.7474,88151.70452,61279.27077,4004.96707,57235.91954,38.38416,9766.98308,15000.0,0.89,340.93621,0.0,3301.58911,22905.85083,25.98458
42.33333,R6_STEADY_CLINKERIZATION,0.84724,0.05868,0.09408,109.2365,30.09541,32.00813,26.78491,59858.45262,436944.9414,1426.91617,5.51653,821.18782,695.08914,1392.01321,1193.40546,1636.36859,1047.96646,381.22244,127.29778,2.99537,584.5065,-260.12858,-378.75959,1.2,42.56946,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22107,81.61741,0.0,0.0,0.0,0.0,0.0,0.0,-291.63022,2.36929,63.74617,88256.84228,61297.58565,4017.73672,57241.39767,38.45125,9778.07936,15000.0,0.89,341.45186,0.0,3295.02087,22979.97116,26.03761
42.5,R6_STEADY_CLINKERIZATION,0.84708,0.05876,0.09416,109.4267,30.19112,32.10922,26.87009,59907.22645,437705.75777,1428.61653,5.52263,820.66412,694.41861,1392.43971,1193.48986,1636.40745,1047.83109,381.17514,127.28425,2.99505,585.17795,-260.2266,-378.98565,1.2,42.50588,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22107,81.61742,0.0,0.0,0.0,0.0,0.0,0.0,-291.63025,2.36975,63.74495,88361.5315,61315.86807,4030.51419,57246.83567,38.5182,9789.12283,15000.0,0.89,341.96479,0.0,3288.47117,23053.66744,26.09016
42.66667,R6_STEADY_CLINKERIZATION,0.84691,0.05885,0.09424,109.61649,30.28689,32.21038,26.95533,59955.93258,438464.90304,1430.31431,5.5287,820.15438,693.76251,1392.86135,1193.57031,1636.44603,1047.69564,381.12779,127.27072,2.99473,585.84563,-260.32355,-379.20983,1.2,42.44272,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22107,81.61742,0.0,0.0,0.0,0.0,0.0,0.0,-291.63028,2.3702,63.74375,88465.77417,61334.11817,4043.29938,57252.23378,38.585,9800.11372,15000.0,0.89,342.47502,0.0,3281.94004,23126.94162,26.14225
42.83333,R6_STEADY_CLINKERIZATION,0.84675,0.05893,0.09431,109.80584,30.38271,32.31161,27.04061,60004.57111,439222.33831,1432.00952,5.53473,819.65797,693.1202,1393.27815,1193.64687,1636.48432,1047.56009,381.08042,127.25717,2.99441,586.50959,-260.41942,-379.43215,1.2,42.37997,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22108,81.61742,0.0,0.0,0.0,0.0,0.0,0.0,-291.63031,2.37064,63.74256,88569.57229,61352.3361,4056.09221,57257.59224,38.65166,9811.05229,15000.0,0.89,342.98255,0.0,3275.42747,23199.79564,26.19387
43.0,R6_STEADY_CLINKERIZATION,0.84659,0.05902,0.09439,109.99476,30.4786,32.41291,27.12595,60053.14213,439978.02505,1433.70216,5.54075,819.17429,692.49109,1393.69015,1193.71957,1636.52232,1047.42446,381.03301,127.24361,2.9941,587.16982,-260.51423,-379.65263,1.2,42.31765,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22108,81.61743,0.0,0.0,0.0,0.0,0.0,0.0,-291.63033,2.37108,63.7414,88672.92784,61370.52199,4068.89256,57262.91128,38.71815,9821.93877,15000.0,0.89,343.48739,0.0,3268.9335,23272.23145,26.24502
43.16667,R6_STEADY_CLINKERIZATION,0.84643,0.05911,0.09446,110.18323,30.57453,32.51427,27.21134,60101.64574,440731.92514,1435.39224,5.54673,818.70279,691.8746,1394.09736,1193.78845,1636.56004,1047.28874,380.98557,127.23005,2.99379,587.82636,-260.60799,-379.87128,1.2,42.25574,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22108,81.61743,0.0,0.0,0.0,0.0,0.0,0.0,-291.63036,2.37151,63.74025,88775.84279,61388.67596,4081.70034,57268.19113,38.7845,9832.77341,15000.0,0.89,343.98957,0.0,3262.45812,23344.25098,26.29572
43.33333,R6_STEADY_CLINKERIZATION,0.84627,0.05919,0.09454,110.37124,30.67053,32.61569,27.29677,60150.08204,441484.0008,1437.07976,5.55268,818.24291,691.27021,1394.49982,1193.85355,1636.59749,1047.15294,380.93809,127.21647,2.99349,588.47921,-260.70072,-380.08812,1.2,42.19424,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22108,81.61743,0.0,0.0,0.0,0.0,0.0,0.0,-291.63039,2.37194,63.73912,88878.31912,61406.79816,4094.51545,57273.43203,38.85068,9843.55646,15000.0,0.89,344.48909,0.0,3256.00136,23415.85618,26.34597
43.5,R6_STEADY_CLINKERIZATION,0.84611,0.05928,0.09462,110.55879,30.76658,32.71717,27.38225,60198.4511,442234.2147,1438.76472,5.55861,817.79416,690.6774,1394.89754,1193.91491,1636.63465,1047.01706,380.89059,127.20289,2.9932,589.12841,-260.79243,-380.30315,1.2,42.13315,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22109,81.61744,0.0,0.0,0.0,0.0,0.0,0.0,-291.63042,2.37236,63.73801,88980.35876,61424.88869,4107.33779,57278.63421,38.91669,9854.28814,15000.0,0.89,344.98597,0.0,3249.56322,23487.04897,26.39577
43.66667,R6_STEADY_CLINKERIZATION,0.84595,0.05936,0.09469,110.74586,30.86268,32.81872,27.46778,60246.75304,442982.52986,1440.44714,5.5645,817.35605,690.09568,1395.29057,1193.97258,1636.67153,1046.8811,380.84306,127.1893,2.99291,589.77396,-260.88312,-380.5164,1.2,42.07246,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22109,81.61744,0.0,0.0,0.0,0.0,0.0,0.0,-291.63044,2.37277,63.73692,89081.96368,61442.94769,4120.16725,57283.7979,38.98254,9864.96871,15000.0,0.89,345.48022,0.0,3243.14372,23557.83128,26.44512
43.83333,R6_STEADY_CLINKERIZATION,0.84579,0.05944,0.09477,110.93245,30.95883,32.92032,27.55336,60294.98793,443728.90976,1442.12701,5.57037,816.92813,689.5246,1395.67891,1194.02659,1636.70814,1046.74507,380.7955,127.1757,2.99262,590.4159,-260.9728,-380.72788,1.2,42.01218,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.22109,81.61744,0.0,0.0,0.0,0.0,0.0,0.0,-291.63047,2.37318,63.73584,89183.1358,61460.97528,4133.00372,57288.92333,39.04822,9875.59839,15000.0,0.89,345.97185,0.0,3236.74288,23628.20503,26.49403
44.0,R6_STEADY_CLINKERIZATION,0.84563,0.05953,0.09484,111.11855,31.05503,33.02199,27.63898,60343.15588,444473.31827,1443.80433,5.57622,816.50996,688.96372,1396.0626,1194.07698,1636.74448,1046.60896,380.74791,127.1621,2.99234,591.05422,-261.0615,-380.93761,1.2,41.9523,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.2211,81.61744,0.0,0.0,0.0,0.0,0.0,0.0,-291.6305,2.37358,63.73478,89283.87706,61478.97156,4145.8471,57294.01073,39.11373,9886.17744,15000.0,0.89,346.46087,0.0,3230.36071,23698.17214,26.5425
44.16667,R6_STEADY_CLINKERIZATION,0.84547,0.05961,0.09492,111.30415,31.15129,33.12371,27.72465,60391.25697,445215.71966,1445.47912,5.58203,816.10113,688.41264,1396.44167,1194.1238,1636.78054,1046.47279,380.7003,127.14849,2.99207,591.68896,-261.14922,-381.1456,1.2,41.89282,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15689,0.2211,81.61745,0.0,0.0,0.0,0.0,0.0,0.0,-291.63053,2.37397,63.73373,89384.18937,61496.93665,4158.69727,57299.06031,39.17906,9896.70608,15000.0,0.89,346.9473,0.0,3223.99721,23767.73452,26.59054
44.33333,R6_STEADY_CLINKERIZATION,0.84531,0.0597,0.09499,111.48923,31.2476,33.2255,27.81036,60439.29131,445956.07868,1447.15137,5.58781,815.70126,687.87097,1396.81615,1194.16709,1636.81633,1046.33654,380.65266,127.13487,2.9918,592.32014,-261.23597,-381.35185,1.2,41.83373,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.1569,0.2211,81.61745,0.0,0.0,0.0,0.0,0.0,0.0,-291.63055,2.37436,63.7327,89484.07465,61514.87066,4171.55413,57304.07232,39.24421,9907.18454,15000.0,0.89,347.43114,0.0,3217.65241,23836.89408,26.63814
44.5,R6_STEADY_CLINKERIZATION,0.84515,0.05978,0.09507,111.6738,31.34395,33.32733,27.89612,60487.25897,446694.36046,1448.82108,5.59357,815.30998,687.33834,1397.18606,1194.20688,1636.85185,1046.20023,380.605,127.12124,2.99153,592.94776,-261.32176,-381.5564,1.2,41.77503,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.1569,0.22111,81.61745,0.0,0.0,0.0,0.0,0.0,0.0,-291.63058,2.37474,63.73169,89583.53479,61532.77369,4184.41755,57309.04696,39.30918,9917.61308,15000.0,0.89,347.91242,0.0,3211.32632,23905.65272,26.68532
44.66667,R6_STEADY_CLINKERIZATION,0.84499,0.05987,0.09514,111.85784,31.44036,33.42923,27.98192,60535.16006,447430.5306,1450.48827,5.5993,814.92694,686.8144,1397.55143,1194.24323,1636.88711,1046.06385,380.55731,127.10761,2.99127,593.57185,-261.4066,-381.75925,1.2,41.71673,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.1569,0.22111,81.61746,0.0,0.0,0.0,0.0,0.0,0.0,-291.63061,2.37512,63.73069,89682.57169,61550.64586,4197.28743,57313.98447,39.37396,9927.9919,15000.0,0.89,348.39114,0.0,3205.01895,23974.01235,26.73208
44.83333,R6_STEADY_CLINKERIZATION,0.84483,0.05995,0.09522,112.04134,31.53681,33.53118,28.06776,60582.99467,448164.55513,1452.15294,5.60501,814.55181,686.29882,1397.91229,1194.27616,1636.9221,1045.92742,380.5096,127.09397,2.99101,594.19243,-261.4905,-381.96042,1.2,41.65881,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.1569,0.22111,81.61746,0.0,0.0,0.0,0.0,0.0,0.0,-291.63064,2.37549,63.72971,89781.18722,61568.48726,4210.16365,57318.88506,39.43855,9938.32126,15000.0,0.89,348.86732,0.0,3198.73031,24041.97486,26.77841
