t,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Fuel_rate,Kiln_solid_out,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Damper_position,kiln_rpm,Material_acc,Residence,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,Energy_Error,dCaO_calcination,LSF,dC3A,dC4AF,dC2S,dC3S,Mass_Balance_Error,Tw_burning,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,C2S,C3S,C3A,C4AF,Feed_rate_kgs,Fuel_rate_kgs,Air_flow_kgs,Cooling_air_flow_kgs
43.16667,0.84643,0.05911,0.09446,71.94265,5.06281,71.92788,46.40509,60101.64574,80795.72644,1435.39224,42.25574,2.37153,73.03449,60.91695,266.66692,276.53364,400.00037,400.00037,1435.75785,1429.98491,1515.27193,1476.92514,6.0,20.0,-120.0,-379.87128,0.0,35575.0,35673.84293,1669.0,33924.26716,80.57577,7856.64201,15000.0,0.65,-0.29841,0.27784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.23686,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
43.33333,0.84627,0.05919,0.09454,71.94626,5.06489,71.93134,46.40732,60150.08204,80798.34901,1437.07976,42.19424,2.37196,73.03672,60.91587,266.66692,276.46779,400.00037,400.00037,1435.71313,1429.9986,1515.17613,1476.97872,6.0,20.0,-120.0,-380.08812,0.0,35575.0,35669.6204,1669.0,33920.0406,80.57981,7859.61585,15000.0,0.65,-0.29801,0.26597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.28471,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
43.5,0.84611,0.05928,0.09462,71.94986,5.06696,71.9348,46.40955,60198.4511,80800.96847,1438.76472,42.13315,2.37238,73.03897,60.91481,266.66692,276.4025,400.00037,400.00037,1435.66847,1430.01216,1515.08055,1477.032,6.0,20.0,-120.0,-380.30315,0.0,35575.0,35665.40399,1669.0,33915.82015,80.58384,7862.57451,15000.0,0.65,-0.29761,0.25412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.33254,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
43.66667,0.84595,0.05936,0.09469,71.95346,5.06901,71.93827,46.41179,60246.75304,80803.58481,1440.44714,42.07246,2.37279,73.04124,60.91376,266.66692,276.33775,400.00037,400.00037,1435.62387,1430.02557,1514.98519,1477.085,6.0,20.0,-120.0,-380.5164,0.0,35575.0,35661.19368,1669.0,33911.6058,80.58788,7865.51807,15000.0,0.65,-0.2972,0.24229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.38035,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
43.83333,0.84579,0.05944,0.09477,71.95707,5.07106,71.94173,46.41402,60294.98793,80806.19803,1442.12701,42.01218,2.3732,73.04353,60.91273,266.66692,276.27354,400.00037,400.00037,1435.57933,1430.03885,1514.89005,1477.13771,6.0,20.0,-120.0,-380.72788,0.0,35575.0,35656.98945,1669.0,33907.39753,80.59191,7868.4466,15000.0,0.65,-0.2968,0.23047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.42813,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
44.0,0.84563,0.05953,0.09484,71.96067,5.0731,71.9452,46.41626,60343.15588,80808.80814,1443.80433,41.9523,2.3736,73.04585,60.91172,266.66692,276.20986,400.00037,400.00037,1435.53485,1430.05198,1514.79513,1477.19013,6.0,20.0,-120.0,-380.93761,0.0,35575.0,35652.79128,1669.0,33903.19533,80.59595,7871.36017,15000.0,0.65,-0.2964,0.21867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.47589,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
44.16667,0.84547,0.05961,0.09492,71.96427,5.07513,71.94867,46.4185,60391.25697,80811.41515,1445.47912,41.89282,2.37399,73.04818,60.91072,266.66692,276.14671,400.00037,400.00037,1435.49043,1430.06499,1514.70043,1477.24227,6.0,20.0,-120.0,-381.1456,0.0,35575.0,35648.59917,1669.0,33898.99918,80.59999,7874.25886,15000.0,0.65,-0.296,0.20688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.52363,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
44.33333,0.84531,0.0597,0.09499,71.96788,5.07714,71.95214,46.42074,60439.29131,80814.01906,1447.15137,41.83373,2.37438,73.05054,60.90973,266.66692,276.08408,400.00037,400.00037,1435.44607,1430.07785,1514.60594,1477.29412,6.0,20.0,-120.0,-381.35185,0.0,35575.0,35644.41308,1669.0,33894.80906,80.60402,7877.14273,15000.0,0.65,-0.29561,0.19512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.57135,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
44.5,0.84515,0.05978,0.09507,71.97148,5.07915,71.95561,46.42298,60487.25897,80816.61987,1448.82108,41.77503,2.37476,73.05291,60.90876,266.66692,276.02196,400.00037,400.00037,1435.40177,1430.09058,1514.51167,1477.34569,6.0,20.0,-120.0,-381.5564,0.0,35575.0,35640.23301,1669.0,33890.62495,80.60806,7880.01187,15000.0,0.65,-0.29521,0.18337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.61904,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
44.66667,0.84499,0.05987,0.09514,71.97508,5.08115,71.95909,46.42522,60535.16006,80819.21759,1450.48827,41.71673,2.37514,73.0553,60.90781,266.66692,275.96036,400.00037,400.00037,1435.35752,1430.10317,1514.41762,1477.39697,6.0,20.0,-120.0,-381.75925,0.0,35575.0,35636.05893,1669.0,33886.44684,80.61209,7882.86633,15000.0,0.65,-0.29481,0.17163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.66671,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
44.83333,0.84483,0.05995,0.09522,71.97868,5.08314,71.96256,46.42746,60582.99467,80821.81221,1452.15294,41.65881,2.37551,73.05771,60.90687,266.66692,275.89926,400.00037,400.00037,1435.31334,1430.11563,1514.32378,1477.44798,6.0,20.0,-120.0,-381.96042,0.0,35575.0,35631.89084,1669.0,33882.27471,80.61612,7885.7062,15000.0,0.65,-0.29442,0.15992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.71435,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
45.0,0.84468,0.06003,0.09529,71.98228,5.08512,71.96604,46.4297,60630.76289,80824.40375,1453.81508,41.60127,2.37588,73.06014,60.90595,266.66692,275.83867,400.00037,400.00037,1435.26922,1430.12795,1514.23015,1477.4987,6.0,20.0,-120.0,-382.15992,0.0,35575.0,35627.7287,1669.0,33878.10854,80.62016,7888.53154,15000.0,0.65,-0.29403,0.14822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.76198,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
45.16667,0.84452,0.06012,0.09537,71.98588,5.08709,71.96952,46.43195,60678.4648,80826.9922,1455.47471,41.54412,2.37624,73.06259,60.90503,266.66692,275.77856,400.00037,400.00037,1435.22515,1430.14013,1514.13674,1477.54914,6.0,20.0,-120.0,-382.35776,0.0,35575.0,35623.57251,1669.0,33873.94832,80.62419,7891.34243,15000.0,0.65,-0.29363,0.13654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.80958,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
45.33333,0.84436,0.0602,0.09544,71.98949,5.08906,71.973,46.43419,60726.10052,80829.57758,1457.13183,41.48735,2.37659,73.06506,60.90414,266.66692,275.71895,400.00037,400.00037,1435.18115,1430.15219,1514.04355,1477.5993,6.0,20.0,-120.0,-382.55396,0.0,35575.0,35619.42224,1669.0,33869.79402,80.62822,7894.13893,15000.0,0.65,-0.29324,0.12487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.85716,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
45.5,0.8442,0.06028,0.09551,71.99309,5.09101,71.97648,46.43644,60773.67011,80832.15988,1458.78643,41.43096,2.37694,73.06754,60.90325,266.66692,275.65983,400.00037,400.00037,1435.1372,1430.16411,1513.95056,1477.64918,6.0,20.0,-120.0,-382.74853,0.0,35575.0,35615.27789,1669.0,33865.64563,80.63226,7896.92111,15000.0,0.65,-0.29285,0.11322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.90471,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
45.66667,0.84405,0.06036,0.09559,71.99669,5.09295,71.97997,46.43869,60821.17368,80834.7391,1460.43854,41.37494,2.37729,73.07005,60.90238,266.66692,275.60118,400.00037,400.00037,1435.09331,1430.17589,1513.85779,1477.69878,6.0,20.0,-120.0,-382.94149,0.0,35575.0,35611.13943,1669.0,33861.50314,80.63629,7899.68905,15000.0,0.65,-0.29246,0.10159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.95225,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
45.83333,0.84389,0.06045,0.09566,72.00029,5.09488,71.98346,46.44094,60868.61133,80837.31526,1462.08814,41.31929,2.37763,73.07256,60.90153,266.66692,275.54301,400.00037,400.00037,1435.04948,1430.18755,1513.76523,1477.74811,6.0,20.0,-120.0,-383.13284,0.0,35575.0,35607.00684,1669.0,33857.36652,80.64032,7902.44281,15000.0,0.65,-0.29208,0.08997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.99976,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
46.0,0.84374,0.06053,0.09574,72.00389,5.09681,71.98694,46.44319,60915.98313,80839.88836,1463.73524,41.26401,2.37796,73.0751,60.90068,266.66692,275.48531,400.00037,400.00037,1435.00571,1430.19907,1513.67288,1477.79716,6.0,20.0,-120.0,-383.32261,0.0,35575.0,35602.88011,1669.0,33853.23576,80.64435,7905.18246,15000.0,0.65,-0.29169,0.07837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.04724,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
46.16667,0.84358,0.06061,0.09581,72.00749,5.09872,71.99043,46.44544,60963.28918,80842.45839,1465.37985,41.2091,2.37829,73.07765,60.89985,266.66692,275.42807,400.00037,400.00037,1434.96199,1430.21046,1513.58073,1477.84594,6.0,20.0,-120.0,-383.5108,0.0,35575.0,35598.75923,1669.0,33849.11085,80.64838,7907.90807,15000.0,0.65,-0.2913,0.06679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.09471,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
46.33333,0.84342,0.06069,0.09588,72.01109,5.10063,71.99392,46.44769,61010.52958,80845.02536,1467.02197,41.15456,2.37861,73.08022,60.89903,266.66692,275.3713,400.00037,400.00037,1434.91833,1430.22172,1513.4888,1477.89444,6.0,20.0,-120.0,-383.69744,0.0,35575.0,35594.64417,1669.0,33844.99176,80.65242,7910.6197,15000.0,0.65,-0.29092,0.05522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.14215,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
46.5,0.84327,0.06077,0.09596,72.01468,5.10253,71.99741,46.44994,61057.70441,80847.58928,1468.6616,41.10038,2.37893,73.08281,60.89823,266.66692,275.31498,400.00037,400.00037,1434.87473,1430.23284,1513.39707,1477.94267,6.0,20.0,-120.0,-383.88252,0.0,35575.0,35590.53492,1669.0,33840.87848,80.65645,7913.31744,15000.0,0.65,-0.29054,0.04367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.18957,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
46.66667,0.84311,0.06086,0.09603,72.01828,5.10442,72.00091,46.4522,61104.81376,80850.15015,1470.29875,41.04655,2.37925,73.08541,60.89743,266.66692,275.25911,400.00037,400.00037,1434.83119,1430.24384,1513.30556,1477.99062,6.0,20.0,-120.0,-384.06606,0.0,35575.0,35586.43146,1669.0,33836.77099,80.66048,7916.00133,15000.0,0.65,-0.29015,0.03213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.23697,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
46.83333,0.84296,0.06094,0.0961,72.02188,5.1063,72.0044,46.45445,61151.85773,80852.70797,1471.93343,40.99309,2.37956,73.08803,60.89665,266.66692,275.20369,400.00037,400.00037,1434.78771,1430.25471,1513.21424,1478.03831,6.0,20.0,-120.0,-384.24809,0.0,35575.0,35582.33378,1669.0,33832.66928,80.66451,7918.67146,15000.0,0.65,-0.28977,0.02061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.28434,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
47.0,0.8428,0.06102,0.09618,72.02548,5.10817,72.0079,46.45671,61198.83641,80855.26275,1473.56562,40.93998,2.37986,73.09066,60.89588,266.66692,275.14871,400.00037,400.00037,1434.74428,1430.26545,1513.12314,1478.08573,6.0,20.0,-120.0,-384.4286,0.0,35575.0,35578.24186,1669.0,33828.57332,80.66854,7921.32788,15000.0,0.65,-0.28939,0.00911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.3317,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
47.16667,0.84265,0.0611,0.09625,72.02908,5.11003,72.0114,46.45897,61245.74988,80857.81449,1475.19535,40.88722,2.38016,73.0933,60.89512,266.66692,275.09416,400.00037,400.00037,1434.70091,1430.27606,1513.03224,1478.13287,6.0,20.0,-120.0,-384.60762,0.0,35575.0,35574.15568,1669.0,33824.48311,80.67257,7923.97067,15000.0,0.65,-0.28901,0.00237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.37903,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
47.33333,0.8425,0.06118,0.09632,72.03268,5.11188,72.01489,46.46122,61292.59825,80860.36319,1476.82261,40.83481,2.38046,73.09597,60.89438,266.66692,275.04005,400.00037,400.00037,1434.6576,1430.28654,1512.94155,1478.17975,6.0,20.0,-120.0,-384.78514,0.0,35575.0,35570.07523,1669.0,33820.39863,80.6766,7926.59988,15000.0,0.65,-0.28863,0.01384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.42633,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
47.5,0.84234,0.06126,0.0964,72.03627,5.11372,72.01839,46.46348,61339.38159,80862.90886,1478.4474,40.78275,2.38075,73.09864,60.89364,266.66692,274.98637,400.00037,400.00037,1434.61434,1430.29689,1512.85105,1478.22636,6.0,20.0,-120.0,-384.9612,0.0,35575.0,35566.00048,1669.0,33816.31986,80.68063,7929.2156,15000.0,0.65,-0.28826,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.47362,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
47.66667,0.84219,0.06134,0.09647,72.03987,5.11556,72.0219,46.46574,61386.09999,80865.45151,1480.06974,40.73104,2.38104,73.10134,60.89292,266.66692,274.93312,400.00037,400.00037,1434.57114,1430.30711,1512.76077,1478.2727,6.0,20.0,-120.0,-385.1358,0.0,35575.0,35561.93143,1669.0,33812.24678,80.68465,7931.81787,15000.0,0.65,-0.28788,0.03674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.52088,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
47.83333,0.84204,0.06142,0.09654,72.04347,5.11738,72.0254,46.468,61432.75356,80867.99112,1481.68962,40.67967,2.38132,73.10404,60.8922,266.66692,274.88028,400.00037,400.00037,1434.52799,1430.31721,1512.67068,1478.31878,6.0,20.0,-120.0,-385.30894,0.0,35575.0,35557.86806,1669.0,33808.17937,80.68868,7934.40677,15000.0,0.65,-0.2875,0.04816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.56812,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
48.0,0.84188,0.0615,0.09661,72.04706,5.1192,72.0289,46.47026,61479.34237,80870.52772,1483.30704,40.62865,2.3816,73.10676,60.8915,266.66692,274.82786,400.00037,400.00037,1434.48491,1430.32718,1512.5808,1478.36459,6.0,20.0,-120.0,-385.48065,0.0,35575.0,35553.81034,1669.0,33804.11763,80.69271,7936.98236,15000.0,0.65,-0.28713,0.05956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.61534,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
48.16667,0.84173,0.06158,0.09669,72.05066,5.12101,72.03241,46.47252,61525.86653,80873.0613,1484.92202,40.57796,2.38188,73.10949,60.89081,266.66692,274.77585,400.00037,400.00037,1434.44187,1430.33702,1512.49112,1478.41014,6.0,20.0,-120.0,-385.65093,0.0,35575.0,35549.75828,1669.0,33800.06154,80.69674,7939.5447,15000.0,0.65,-0.28676,0.07095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.66253,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
48.33333,0.84158,0.06166,0.09676,72.05426,5.12281,72.03591,46.47478,61572.32611,80875.59186,1486.53455,40.52761,2.38215,73.11224,60.89013,266.66692,274.72425,400.00037,400.00037,1434.3989,1430.34674,1512.40164,1478.45542,6.0,20.0,-120.0,-385.81981,0.0,35575.0,35545.71184,1669.0,33796.01107,80.70077,7942.09387,15000.0,0.65,-0.28639,0.08233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.70971,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
48.5,0.84143,0.06174,0.09683,72.05785,5.1246,72.03942,46.47705,61618.72121,80878.11941,1488.14465,40.47759,2.38242,73.115,60.88946,266.66692,274.67305,400.00037,400.00037,1434.35598,1430.35633,1512.31236,1478.50044,6.0,20.0,-120.0,-385.98727,0.0,35575.0,35541.67101,1669.0,33791.96622,80.70479,7944.62992,15000.0,0.65,-0.28601,0.09369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.75686,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
48.66667,0.84128,0.06182,0.0969,72.06145,5.12639,72.04293,46.47931,61665.05191,80880.64396,1489.7523,40.4279,2.38268,73.11777,60.8888,266.66692,274.62225,400.00037,400.00037,1434.31311,1430.3658,1512.22328,1478.5452,6.0,20.0,-120.0,-386.15335,0.0,35575.0,35537.63578,1669.0,33787.92696,80.70882,7947.15292,15000.0,0.65,-0.28564,0.10503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.80398,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
48.83333,0.84113,0.0619,0.09697,72.06504,5.12816,72.04644,46.48157,61711.31831,80883.1655,1491.35752,40.37855,2.38294,73.12056,60.88815,266.66692,274.57185,400.00037,400.00037,1434.2703,1430.37514,1512.1344,1478.5897,6.0,20.0,-120.0,-386.31806,0.0,35575.0,35533.60613,1669.0,33783.89328,80.71285,7949.66293,15000.0,0.65,-0.28528,0.11636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.85109,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
49.0,0.84097,0.06198,0.09704,72.06864,5.12993,72.04995,46.48384,61757.5205,80885.68404,1492.96031,40.32952,2.38319,73.12336,60.88751,266.66692,274.52183,400.00037,400.00037,1434.22755,1430.38436,1512.04571,1478.63394,6.0,20.0,-120.0,-386.48139,0.0,35575.0,35529.58205,1669.0,33779.86517,80.71687,7952.16001,15000.0,0.65,-0.28491,0.12767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.89817,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
49.16667,0.84082,0.06206,0.09712,72.07223,5.13169,72.05346,46.4861,61803.65857,80888.19959,1494.56067,40.28082,2.38344,73.12617,60.88688,266.66692,274.47221,400.00037,400.00037,1434.18485,1430.39346,1511.95722,1478.67792,6.0,20.0,-120.0,-386.64337,0.0,35575.0,35525.56351,1669.0,33775.84261,80.7209,7954.64423,15000.0,0.65,-0.28454,0.13896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.94524,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
49.33333,0.84067,0.06214,0.09719,72.07583,5.13344,72.05697,46.48837,61849.73259,80890.71214,1496.15861,40.23244,2.38369,73.129,60.88625,266.66692,274.42297,400.00037,400.00037,1434.1422,1430.40243,1511.86893,1478.72165,6.0,20.0,-120.0,-386.804,0.0,35575.0,35521.55051,1669.0,33771.82558,80.72493,7957.11565,15000.0,0.65,-0.28417,0.15024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.99227,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
49.5,0.84052,0.06222,0.09726,72.07942,5.13518,72.06049,46.49064,61895.74267,80893.2217,1497.75413,40.18439,2.38393,73.13183,60.88564,266.66692,274.3741,400.00037,400.00037,1434.09961,1430.41127,1511.78084,1478.76511,6.0,20.0,-120.0,-386.96331,0.0,35575.0,35517.54302,1669.0,33767.81407,80.72895,7959.57433,15000.0,0.65,-0.28381,0.16151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.03929,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
49.66667,0.84037,0.0623,0.09733,72.08302,5.13691,72.064,46.4929,61941.68889,80895.72828,1499.34724,40.13665,2.38417,73.13468,60.88504,266.66692,274.32562,400.00037,400.00037,1434.05708,1430.42,1511.69294,1478.80832,6.0,20.0,-120.0,-387.12129,0.0,35575.0,35513.54104,1669.0,33763.80806,80.73298,7962.02033,15000.0,0.65,-0.28345,0.17276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.08629,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
49.83333,0.84022,0.06238,0.0974,72.08661,5.13864,72.06752,46.49517,61987.57134,80898.23187,1500.93793,40.08923,2.38441,73.13754,60.88444,266.66692,274.2775,400.00037,400.00037,1434.0146,1430.4286,1511.60524,1478.85128,6.0,20.0,-120.0,-387.27796,0.0,35575.0,35509.54454,1669.0,33759.80754,80.737,7964.45372,15000.0,0.65,-0.28308,0.18399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.13326,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
50.0,0.84007,0.06245,0.09747,72.0902,5.14035,72.07103,46.49744,62033.39011,80900.73249,1502.52621,40.04213,2.38464,73.14041,60.88386,266.66692,274.22976,400.00037,400.00037,1433.97217,1430.43709,1511.51773,1478.89398,6.0,20.0,-120.0,-387.43332,0.0,35575.0,35505.55351,1669.0,33755.81248,80.74103,7966.87456,15000.0,0.65,-0.28272,0.19521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.18021,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
50.16667,0.83993,0.06253,0.09754,72.0938,5.14206,72.07455,46.49971,62079.14529,80903.23013,1504.11209,39.99534,2.38487,73.14329,60.88328,266.66692,274.18238,400.00037,400.00037,1433.9298,1430.44545,1511.43041,1478.93642,6.0,20.0,-120.0,-387.5874,0.0,35575.0,35501.56794,1669.0,33751.82289,80.74505,7969.2829,15000.0,0.65,-0.28236,0.20641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.22714,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
50.33333,0.83978,0.06261,0.09761,72.09739,5.14376,72.07807,46.50198,62124.83696,80905.7248,1505.69557,39.94886,2.3851,73.14619,60.88272,266.66692,274.13536,400.00037,400.00037,1433.88748,1430.45369,1511.34329,1478.97862,6.0,20.0,-120.0,-387.7402,0.0,35575.0,35497.5878,1669.0,33747.83873,80.74908,7971.67881,15000.0,0.65,-0.282,0.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.27404,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
50.5,0.83963,0.06269,0.09768,72.10098,5.14545,72.08159,46.50425,62170.46522,80908.2165,1507.27665,39.90268,2.38532,73.14909,60.88216,266.66692,274.0887,400.00037,400.00037,1433.84522,1430.4618,1511.25636,1479.02056,6.0,20.0,-120.0,-387.89174,0.0,35575.0,35493.61309,1669.0,33743.86,80.7531,7974.06234,15000.0,0.65,-0.28164,0.22878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.32093,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
50.66667,0.83948,0.06277,0.09775,72.10457,5.14714,72.08511,46.50652,62216.03014,80910.70524,1508.85534,39.85682,2.38554,73.15201,60.88161,266.66692,274.04239,400.00037,400.00037,1433.80301,1430.4698,1511.16962,1479.06225,6.0,20.0,-120.0,-388.04201,0.0,35575.0,35489.64379,1669.0,33739.88667,80.75712,7976.43357,15000.0,0.65,-0.28128,0.23993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.36779,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
